,0
3741,111.32000000000001
3742,412.71999999999997
3743,624.36
3744,1252.02
3745,1970.3200000000004
3746,3160.3
3747,3015.76
3748,2784.54
3749,2415.3799999999997
3750,2129.82
3751,1437.9199999999998
3752,848.3199999999999
3753,482.24
3754,168.96
3755,5.5
3756,19.139999999999997
3757,170.94
3758,329.12
3759,459.14000000000004
3760,726.66
3761,743.38
3762,1302.1799999999998
3763,1524.38
3764,1092.52
3765,655.6
3766,495.21999999999997
3767,354.86
3768,197.78
3769,39.6
3770,30.800000000000004
3771,122.53999999999999
3772,157.73999999999998
3773,333.52
3774,417.34000000000003
3775,1329.24
3776,1173.48
3777,2860.44
3778,2726.02
3779,1518.8799999999999
3780,2603.48
3781,1917.3
3782,630.52
3783,360.58
3784,34.1
3785,66.88
3786,247.06
3787,625.0200000000001
3788,979.6600000000001
3789,1058.64
3790,825.4399999999999
3791,565.18
3792,454.08000000000004
3793,462.21999999999997
3794,581.4599999999999
3795,523.8199999999999
3796,260.7
3797,99.66
3798,7.04
3799,34.1
3800,176.0
3801,451.2199999999999
3802,390.06
3803,321.2
3804,353.98
3805,303.59999999999997
3806,332.64
3807,320.1
3808,334.62
3809,776.82
3810,209.22
3811,123.19999999999999
3812,94.38
3813,38.72
3814,0.66
3815,53.68
3816,163.02
3817,606.5400000000001
3818,966.4599999999999
3819,2336.18
3820,3735.3800000000006
3821,3335.2
3822,3926.56
3823,3783.78
3824,4164.6
3825,2803.68
3826,2018.72
3827,543.4000000000001
3828,239.36
3829,32.78
3830,1.54
3831,73.04
3832,299.20000000000005
3833,485.98
3834,1236.1799999999998
3835,2897.1800000000003
3836,2398.0
3837,2827.66
3838,1782.44
3839,2790.92
3840,2657.38
3841,1161.1599999999999
3842,1897.5
3843,1030.26
3844,414.7
3845,85.13999999999999
3846,36.74
3847,101.85999999999999
3848,278.73999999999995
3849,512.1600000000001
3850,924.0
3851,1377.6399999999999
3852,1193.06
3853,887.7
3854,603.9
3855,566.0600000000001
3856,642.62
3857,519.64
3858,280.28000000000003
3859,126.27999999999999
3860,30.14
3861,4.4
3862,161.26
3863,1037.0800000000002
3864,2460.92
3865,3572.3599999999997
3866,4395.160000000001
3867,4993.12
3868,5014.900000000001
3869,5097.400000000001
3870,4765.2
3871,4095.9599999999996
3872,3331.24
3873,2431.2200000000003
3874,1434.62
3875,559.24
3876,184.35999999999999
3877,0.44
3878,35.64
3879,187.22
3880,494.12
3881,1329.9
3882,1201.6399999999999
3883,2833.82
3884,5212.0199999999995
3885,4841.76
3886,4602.84
3887,4166.8
3888,3415.94
3889,2515.48
3890,1513.8200000000002
3891,638.66
3892,252.99999999999997
3893,1.1
3894,36.52
3895,392.26
3896,1225.84
3897,2433.6400000000003
3898,3574.7799999999997
3899,4421.78
3900,4950.0
3901,4520.34
3902,4194.74
3903,4191.0
3904,4032.16
3905,3356.54
3906,2478.74
3907,1491.6000000000001
3908,617.1
3909,279.18
3910,1.9799999999999998
3911,52.8
3912,405.9
3913,1240.1399999999999
3914,2474.34
3915,3570.1600000000003
3916,4315.3
3917,4579.52
3918,4262.5
3919,4052.1800000000003
3920,4265.8
3921,3811.06
3922,3248.96
3923,2558.82
3924,1501.28
3925,713.24
3926,221.98
3927,3.3
3928,5.06
3929,102.74000000000001
3930,312.4
3931,442.85999999999996
3932,523.38
3933,605.0
3934,504.46000000000004
3935,580.8000000000001
3936,475.85999999999996
3937,627.0
3938,709.2800000000001
3939,621.2800000000001
3940,261.8
3941,274.12
3942,107.8
3943,24.64
3944,9.02
3945,58.96
3946,382.58000000000004
3947,537.02
3948,679.8
3949,1017.72
3950,1652.42
3951,2915.66
3952,2198.2400000000002
3953,917.62
3954,968.88
3955,819.0600000000001
3956,940.06
3957,616.22
3958,221.54000000000002
3959,68.64
3960,0.44
3961,2.86
3962,102.08
3963,239.14
3964,480.7
3965,688.6
3966,1166.0
3967,1483.24
3968,1248.5
3969,1282.3799999999999
3970,1629.98
3971,1559.3600000000001
3972,1908.9400000000003
3973,1617.6599999999999
3974,882.6399999999999
3975,430.76000000000005
3976,97.02
3977,0.88
3978,5.06
3979,65.34
3980,331.76
3981,704.4399999999999
3982,1130.36
3983,1717.32
3984,2294.6
3985,2409.66
3986,2250.82
3987,1994.0799999999997
3988,1872.86
3989,1463.8799999999999
3990,1358.28
3991,862.4
3992,480.7
3993,127.6
3994,3.3
3995,15.400000000000002
3996,186.78
3997,600.6
3998,2035.44
3999,2719.8599999999997
4000,2095.72
4001,1670.02
4002,2138.8399999999997
4003,2453.0
4004,2642.6400000000003
4005,2209.24
4006,1930.2799999999997
4007,1325.72
4008,1307.24
4009,799.6999999999999
4010,329.78000000000003
4011,19.8
4012,16.72
4013,165.66
4014,401.94
4015,709.9399999999999
4016,2408.7799999999997
4017,4150.299999999999
4018,4752.880000000001
4019,1439.46
4020,4103.88
4021,4255.240000000001
4022,3642.98
4023,2737.02
4024,2744.94
4025,1765.4999999999998
4026,782.32
4027,293.04
4028,18.48
4029,98.34
4030,548.02
4031,1384.02
4032,1657.26
4033,1660.78
4034,1911.8
4035,1713.8
4036,3598.1
4037,3252.7
4038,1894.42
4039,2900.92
4040,2295.92
4041,2143.9
4042,1453.98
4043,577.9399999999999
4044,154.0
4045,7.04
4046,75.46000000000001
4047,509.08000000000004
4048,1470.0400000000002
4049,2749.12
4050,3911.6000000000004
4051,4679.839999999999
4052,5319.820000000001
4053,5083.1
4054,4600.86
4055,5041.740000000001
4056,4439.820000000001
4057,3692.7
4058,2440.46
4059,1265.22
4060,693.66
4061,298.98
4062,26.18
4063,18.919999999999998
4064,92.84
4065,275.21999999999997
4066,396.0
4067,2143.2400000000002
4068,4286.04
4069,3388.88
4070,4698.1
4071,2248.6199999999994
4072,1752.3
4073,658.4599999999999
4074,956.7799999999999
4075,610.7199999999999
4076,242.22
4077,58.300000000000004
4078,18.48
4079,0.22
4080,188.32
4081,628.5400000000001
4082,339.9
4083,486.86
4084,878.24
4085,1733.6
4086,1758.02
4087,2230.1400000000003
4088,1793.22
4089,2542.54
4090,2475.2200000000003
4091,2053.04
4092,1021.4600000000002
4093,1117.38
4094,284.02
4095,35.86
4096,1.54
4097,6.38
4098,176.0
4099,347.16
4100,982.3
4101,2095.94
4102,3358.52
4103,1851.2999999999997
4104,1368.6200000000001
4105,1760.2199999999998
4106,2433.6400000000003
4107,3046.3399999999997
4108,2848.56
4109,1295.1399999999999
4110,1580.48
4111,489.06000000000006
4112,186.56
4113,6.16
4114,0.44
4115,73.92
4116,484.88000000000005
4117,902.88
4118,1838.98
4119,2995.0800000000004
4120,1615.46
4121,2537.7
4122,2722.94
4123,3862.5399999999995
4124,2286.9
4125,3714.9200000000005
4126,3460.6
4127,3259.96
4128,1748.12
4129,701.8
4130,324.94
4131,9.9
4132,86.67999999999999
4133,391.16
4134,536.8
4135,757.24
4136,1539.34
4137,1845.36
4138,1746.8000000000002
4139,1892.0
4140,1581.14
4141,998.36
4142,3124.2200000000003
4143,1662.1
4144,534.82
4145,752.1800000000001
4146,300.74
4147,94.82
4148,13.64
4149,11.219999999999999
4150,73.04
4151,218.9
4152,647.9000000000001
4153,2201.1000000000004
4154,2005.7400000000002
4155,1694.44
4156,1728.98
4157,2159.08
4158,3090.34
4159,3097.8199999999997
4160,1701.7
4161,1929.3999999999999
4162,605.6600000000001
4163,404.14000000000004
4164,218.9
4165,167.64000000000001
4166,29.700000000000003
4167,1.9799999999999998
4168,99.66
4169,486.86
4170,1258.3999999999999
4171,2671.9
4172,1539.1200000000001
4173,2393.82
4174,2983.42
4175,3669.3799999999997
4176,4350.280000000001
4177,3705.46
4178,2569.38
4179,1650.66
4180,608.9599999999999
4181,462.44000000000005
4182,185.68
4183,164.78
4184,16.72
4185,33.220000000000006
4186,190.96
4187,441.54
4188,763.18
4189,1631.52
4190,1040.82
4191,1001.4399999999999
4192,1456.4
4193,840.18
4194,1635.6999999999998
4195,1224.9599999999998
4196,1311.42
4197,1902.7799999999997
4198,1648.02
4199,591.36
4200,287.76
4201,34.1
4202,5.72
4203,167.64000000000001
4204,590.04
4205,742.0600000000001
4206,1010.2399999999999
4207,966.4599999999999
4208,1323.96
4209,1189.54
4210,2222.88
4211,1649.56
4212,2707.1
4213,2902.9
4214,2094.6200000000003
4215,1457.5
4216,1372.3600000000001
4217,993.52
4218,358.59999999999997
4219,59.400000000000006
4220,0.22
4221,68.2
4222,364.32
4223,668.1400000000001
4224,3140.72
4225,2004.64
4226,1497.1
4227,635.5799999999999
4228,2317.04
4229,3209.3599999999997
4230,4131.82
4231,4090.8999999999996
4232,3008.5
4233,3051.3999999999996
4234,1109.9
4235,314.82
4236,449.9
4237,1.54
4238,8.8
4239,82.94
4240,363.88
4241,298.76000000000005
4242,415.79999999999995
4243,3051.84
4244,3903.9
4245,4015.2200000000003
4246,2032.8
4247,2590.2799999999997
4248,2187.68
4249,1323.3
4250,1047.86
4251,465.30000000000007
4252,131.12
4253,62.040000000000006
4254,19.139999999999997
4255,37.400000000000006
4256,152.45999999999998
4257,625.0200000000001
4258,997.9200000000001
4259,1724.1399999999999
4260,4564.78
4261,3641.6600000000003
4262,2976.82
4263,1227.8200000000002
4264,2598.42
4265,1180.96
4266,2436.5
4267,1618.32
4268,613.8
4269,225.93999999999997
4270,29.040000000000003
4271,0.22
4272,5.72
4273,16.72
4274,136.84
4275,142.12
4276,544.9399999999999
4277,483.78
4278,429.44
4279,515.6800000000001
4280,265.1
4281,754.38
4282,945.12
4283,1261.48
4284,1773.1999999999998
4285,1402.72
4286,733.48
4287,346.28000000000003
4288,86.67999999999999
4289,0.22
4290,11.879999999999999
4291,193.38
4292,295.68
4293,1076.2399999999998
4294,1353.44
4295,2681.36
4296,1684.32
4297,1947.0
4298,2267.54
4299,1487.42
4300,1939.9599999999998
4301,2879.14
4302,3517.3599999999997
4303,1360.6999999999998
4304,760.54
4305,396.0
4306,191.18
4307,100.54
4308,0.22
4309,0.66
4310,57.86
4311,277.41999999999996
4312,348.92
4313,2171.84
4314,2307.7999999999993
4315,4174.0599999999995
4316,3676.64
4317,1513.16
4318,3430.46
4319,2916.7599999999998
4320,2422.2000000000007
4321,2350.04
4322,1175.8999999999999
4323,1297.56
4324,787.6
4325,194.7
4326,61.60000000000001
4327,1.54
4328,48.62
4329,151.35999999999999
4330,539.88
4331,1216.1599999999999
4332,1706.54
4333,2108.26
4334,1892.88
4335,1856.3599999999997
4336,999.46
4337,1308.78
4338,1000.5600000000001
4339,792.22
4340,690.8000000000001
4341,673.86
4342,428.78000000000003
4343,301.40000000000003
4344,73.04
4345,10.780000000000001
4346,115.06
4347,336.38
4348,628.76
4349,938.08
4350,1373.24
4351,753.0600000000001
4352,1415.6999999999998
4353,2827.66
4354,2319.24
4355,1479.72
4356,2190.1
4357,1366.8600000000001
4358,1784.1999999999998
4359,1718.42
4360,536.8
4361,230.33999999999997
4362,45.76
4363,48.62
4364,230.33999999999997
4365,630.74
4366,498.5199999999999
4367,947.76
4368,2342.34
4369,896.7199999999999
4370,1011.56
4371,1754.94
4372,2299.6600000000003
4373,3137.86
4374,1202.74
4375,2285.36
4376,2195.1600000000003
4377,948.8599999999999
4378,678.0400000000001
4379,628.1
4380,313.28
4381,7.920000000000001
4382,0.88
4383,84.48
4384,383.24
4385,757.46
4386,729.52
4387,1390.4
4388,2570.04
4389,1246.3
4390,2998.38
4391,4254.8
4392,2470.6
4393,2948.0
4394,2263.14
4395,2072.1800000000003
4396,2308.2400000000002
4397,929.2800000000001
4398,536.58
4399,131.78
4400,9.46
4401,60.06
4402,264.44
4403,688.6
4404,1820.9399999999998
4405,2716.12
4406,4242.92
4407,4988.5
4408,5324.22
4409,5448.74
4410,5356.5599999999995
4411,4695.24
4412,4143.04
4413,3395.04
4414,3220.36
4415,1966.58
4416,1066.34
4417,543.4000000000001
4418,267.74
4419,37.18
4420,0.22
4421,56.54
4422,240.45999999999998
4423,720.94
4424,1851.2999999999997
4425,3067.9
4426,4063.62
4427,4685.78
4428,4387.0199999999995
4429,4183.74
4430,3673.56
4431,3717.3399999999997
4432,4275.4800000000005
4433,3745.94
4434,1771.88
4435,1324.8400000000001
4436,701.58
4437,292.16
4438,117.92
4439,10.56
4440,0.88
4441,61.38
4442,225.72
4443,693.2199999999999
4444,1924.5600000000002
4445,3038.42
4446,4026.0
4447,4469.3
4448,5201.24
4449,5386.92
4450,5336.76
4451,5012.04
4452,4492.18
4453,3715.1400000000003
4454,2095.2799999999997
4455,1096.9199999999998
4456,622.38
4457,334.4
4458,71.5
4459,40.92
4460,125.83999999999999
4461,609.8399999999999
4462,1805.1
4463,2799.94
4464,1664.3000000000002
4465,3596.78
4466,1729.4199999999998
4467,1404.92
4468,1622.5
4469,2639.56
4470,1916.8600000000001
4471,1761.1000000000001
4472,1439.24
4473,1388.42
4474,789.58
4475,560.34
4476,272.8
4477,42.02
4478,0.44
4479,61.60000000000001
4480,243.54
4481,714.3399999999999
4482,1825.56
4483,3049.2
4484,4087.379999999999
4485,4433.000000000001
4486,4484.700000000001
4487,3637.92
4488,2845.92
4489,1599.18
4490,848.98
4491,1183.16
4492,396.0
4493,251.02
4494,310.64
4495,178.64000000000001
4496,18.48
4497,16.06
4498,75.02000000000001
4499,105.82
4500,142.56
4501,443.08000000000004
4502,725.34
4503,1384.9
4504,1521.52
4505,3076.04
4506,4248.42
4507,2472.8
4508,4167.679999999999
4509,3696.6600000000003
4510,2993.98
4511,2113.1
4512,1079.1
4513,505.56
4514,227.7
4515,13.64
4516,51.699999999999996
4517,213.4
4518,551.5400000000001
4519,1065.02
4520,2395.36
4521,2122.1200000000003
4522,2354.44
4523,2116.3999999999996
4524,1752.74
4525,1593.02
4526,2046.66
4527,1767.26
4528,1609.08
4529,1340.24
4530,832.92
4531,817.96
4532,143.0
4533,40.48
4534,2.2
4535,86.9
4536,269.06
4537,748.88
4538,1213.0800000000002
4539,3039.2999999999997
4540,2187.9
4541,1744.8200000000002
4542,1926.7599999999998
4543,874.9399999999998
4544,2250.6
4545,2372.48
4546,2736.58
4547,1783.98
4548,1496.0
4549,1234.64
4550,589.38
4551,210.98
4552,56.760000000000005
4553,41.14
4554,60.50000000000001
4555,199.76000000000002
4556,466.62
4557,750.42
4558,1246.96
4559,1217.7
4560,1175.8999999999999
4561,2039.62
4562,1998.92
4563,1847.56
4564,2114.8599999999997
4565,980.1
4566,687.28
4567,312.4
4568,601.26
4569,396.0
4570,122.32
4571,24.2
4572,0.44
4573,80.96
4574,176.44
4575,576.84
4576,594.88
4577,1021.4600000000002
4578,1434.18
4579,1366.42
4580,1901.68
4581,1738.8799999999999
4582,1805.1
4583,3309.24
4584,3518.02
4585,3978.7000000000003
4586,3188.68
4587,2710.4
4588,1271.1599999999999
4589,545.6
4590,232.98
4591,45.980000000000004
4592,0.44
4593,58.080000000000005
4594,242.43999999999997
4595,728.2
4596,1772.3200000000002
4597,2948.44
4598,3894.4400000000005
4599,4588.9800000000005
4600,5038.88
4601,5016.0
4602,4801.72
4603,4661.8
4604,4300.78
4605,3733.84
4606,3015.76
4607,2099.24
4608,1116.0600000000002
4609,518.1
4610,325.15999999999997
4611,57.86
4612,6.6
4613,87.34
4614,246.62
4615,716.1
4616,1794.54
4617,2984.96
4618,3924.5800000000004
4619,4515.72
4620,4793.36
4621,4581.72
4622,4530.9
4623,4725.160000000001
4624,4306.5
4625,3728.3399999999997
4626,2984.08
4627,2115.52
4628,1154.56
4629,544.06
4630,306.46
4631,92.84
4632,0.44
4633,7.04
4634,90.86000000000001
4635,252.34
4636,725.78
4637,1802.6799999999998
4638,2960.98
4639,3891.8
4640,4597.5599999999995
4641,5013.36
4642,4871.900000000001
4643,4555.32
4644,3944.1600000000003
4645,3020.16
4646,3196.6
4647,2552.66
4648,1481.48
4649,1049.18
4650,495.0
4651,320.54
4652,66.22
4653,0.22
4654,1.54
4655,56.32
4656,299.86
4657,792.44
4658,1640.54
4659,1803.34
4660,2853.8399999999997
4661,3751.2200000000003
4662,5196.18
4663,5038.0
4664,4487.780000000001
4665,4330.700000000001
4666,3434.8599999999997
4667,2804.34
4668,2447.7200000000003
4669,1175.46
4670,857.3399999999999
4671,387.2
4672,232.32000000000002
4673,39.16
4674,1.9799999999999998
4675,30.580000000000002
4676,142.78
4677,286.22
4678,678.48
4679,419.54
4680,308.0
4681,346.28000000000003
4682,448.1400000000001
4683,1345.08
4684,715.0
4685,1588.18
4686,1449.1399999999999
4687,863.72
4688,660.4399999999999
4689,342.76
4690,334.84000000000003
4691,185.45999999999998
4692,25.740000000000002
4693,3.52
4694,66.44000000000001
4695,136.18
4696,255.86
4697,508.64
4698,701.14
4699,1267.86
4700,1382.48
4701,2290.2
4702,3229.8199999999997
4703,4522.1
4704,3182.96
4705,4412.9800000000005
4706,3500.86
4707,3072.52
4708,2304.28
4709,1291.84
4710,587.62
4711,289.3
4712,82.06
4713,0.66
4714,13.42
4715,111.76
4716,261.58000000000004
4717,826.76
4718,1700.1599999999999
4719,2794.88
4720,3783.1200000000003
4721,4606.14
4722,5020.179999999999
4723,3789.5000000000005
4724,4547.84
4725,4691.5
4726,4199.14
4727,2665.7400000000002
4728,1606.66
4729,1303.06
4730,649.88
4731,320.98
4732,200.20000000000002
4733,63.36000000000001
4734,11.66
4735,117.47999999999998
4736,417.34000000000003
4737,992.6400000000001
4738,1062.1599999999999
4739,1698.3999999999999
4740,2076.14
4741,3699.7400000000002
4742,2003.98
4743,1885.62
4744,1363.5600000000002
4745,1479.06
4746,1999.8000000000004
4747,2214.2999999999997
4748,1605.78
4749,665.94
4750,334.62
4751,109.12
4752,62.699999999999996
4753,41.36
4754,42.46
4755,78.75999999999999
4756,166.76
4757,403.48
4758,328.46000000000004
4759,289.08000000000004
4760,448.8
4761,782.1
4762,1130.5800000000002
4763,1306.14
4764,1106.3799999999999
4765,1416.8000000000002
4766,827.1999999999999
4767,1038.6200000000001
4768,550.88
4769,666.5999999999999
4770,609.62
4771,151.14000000000001
4772,61.38
4773,0.22
4774,5.9399999999999995
4775,124.74
4776,269.06
4777,392.7
4778,499.18
4779,593.34
4780,726.44
4781,2383.04
4782,3208.26
4783,2513.5
4784,3267.8799999999997
4785,3478.42
4786,4161.740000000001
4787,3633.96
4788,1995.4
4789,808.72
4790,547.5799999999999
4791,317.24
4792,143.88
4793,0.66
4794,5.72
4795,44.0
4796,256.96
4797,649.22
4798,1811.2600000000002
4799,3093.86
4800,4076.8199999999997
4801,4571.160000000001
4802,4616.26
4803,3710.52
4804,5098.5
4805,4887.52
4806,4466.44
4807,3601.84
4808,2684.2200000000003
4809,2113.98
4810,1285.02
4811,751.08
4812,441.97999999999996
4813,179.95999999999998
4814,4.619999999999998
4815,12.540000000000001
4816,100.10000000000001
4817,295.46
4818,624.14
4819,996.38
4820,1858.5600000000002
4821,2962.96
4822,4225.32
4823,5093.4400000000005
4824,4298.139999999999
4825,2240.04
4826,3347.96
4827,4524.3
4828,3829.1000000000004
4829,2998.82
4830,2029.94
4831,1287.88
4832,664.62
4833,428.12
4834,160.82
4835,15.400000000000002
4836,19.36
4837,109.78
4838,265.54
4839,736.34
4840,1784.64
4841,2957.6800000000003
4842,3920.1800000000007
4843,4626.38
4844,5068.36
4845,5228.08
4846,5148.220000000001
4847,4431.679999999999
4848,4365.900000000001
4849,3864.9600000000005
4850,3151.94
4851,2267.3199999999997
4852,1279.52
4853,608.3000000000001
4854,352.65999999999997
4855,138.38
4856,7.48
4857,20.68
4858,116.16000000000001
4859,276.97999999999996
4860,768.9
4861,1840.0800000000002
4862,3042.6
4863,3994.76
4864,4699.639999999999
4865,4926.24
4866,5000.38
4867,4937.9
4868,4583.7
4869,4080.12
4870,3870.24
4871,3075.16
4872,2189.0000000000005
4873,1228.7
4874,567.6
4875,277.85999999999996
4876,121.88000000000001
4877,7.04
4878,23.54
4879,117.26
4880,269.72
4881,818.1800000000001
4882,1798.9399999999998
4883,2103.86
4884,1961.52
4885,2766.06
4886,2861.32
4887,4151.18
4888,3529.02
4889,2858.8999999999996
4890,2827.44
4891,2862.86
4892,2819.08
4893,2392.9399999999996
4894,1172.82
4895,612.04
4896,356.84000000000003
4897,96.8
4898,3.74
4899,21.12
4900,118.35999999999999
4901,305.35999999999996
4902,894.08
4903,1762.86
4904,2821.94
4905,3801.38
4906,4473.48
4907,4928.22
4908,5004.34
4909,4953.08
4910,4626.38
4911,4212.34
4912,3361.82
4913,2294.6
4914,2060.7400000000002
4915,1166.8799999999999
4916,407.44
4917,128.7
4918,32.559999999999995
4919,0.22
4920,16.72
4921,53.68
4922,186.56
4923,394.46
4924,121.43999999999998
4925,205.92000000000002
4926,1345.3
4927,1506.78
4928,1017.72
4929,933.24
4930,1576.3
4931,1634.38
4932,1791.02
4933,1609.74
4934,1658.1399999999999
4935,1219.46
4936,589.38
4937,338.14
4938,167.86
4939,119.9
4940,7.04
4941,21.78
4942,124.96
4943,274.12
4944,747.5600000000001
4945,1732.28
4946,2854.28
4947,3795.88
4948,4495.26
4949,4930.42
4950,4948.24
4951,4991.8
4952,4702.280000000001
4953,4236.98
4954,3710.3000000000006
4955,3016.2000000000003
4956,2176.68
4957,1220.56
4958,573.5400000000001
4959,348.48
4960,134.42
4961,10.12
4962,26.18
4963,139.92000000000002
4964,306.68
4965,728.86
4966,1705.44
4967,2807.6400000000003
4968,3736.26
4969,4424.2
4970,4840.0
4971,4953.96
4972,4929.54
4973,4596.679999999999
4974,4147.219999999999
4975,3759.8
4976,3285.48
4977,2490.62
4978,755.04
4979,523.38
4980,341.65999999999997
4981,137.28
4982,12.979999999999999
4983,10.12
4984,84.48
4985,265.76000000000005
4986,560.78
4987,1654.18
4988,2561.46
4989,3781.8
4990,4531.34
4991,4892.799999999999
4992,4711.08
4993,4455.0
4994,4550.4800000000005
4995,4231.7
4996,3780.7
4997,3099.3599999999997
4998,2239.38
4999,1266.54
5000,601.6999999999999
5001,343.42
5002,132.22
5003,8.8
5004,22.0
5005,113.74000000000001
5006,259.15999999999997
5007,735.24
5008,1779.5800000000002
5009,2955.92
5010,3906.1
5011,4615.380000000001
5012,4931.5199999999995
5013,4498.780000000001
5014,4358.64
5015,4856.06
5016,4387.0199999999995
5017,3845.6
5018,3119.1600000000003
5019,2235.64
5020,1261.26
5021,585.64
5022,390.28000000000003
5023,162.36
5024,11.0
5025,18.700000000000003
5026,114.39999999999998
5027,265.98
5028,713.9
5029,1704.34
5030,2801.04
5031,3688.5199999999995
5032,4329.6
5033,4797.320000000001
5034,5029.2
5035,4967.599999999999
5036,4642.880000000001
5037,4103.88
5038,2564.98
5039,2774.2
5040,1516.46
5041,1183.38
5042,575.3000000000001
5043,325.15999999999997
5044,87.56
5045,9.68
5046,18.26
5047,104.05999999999999
5048,251.46
5049,725.78
5050,1789.04
5051,2865.2799999999997
5052,3967.04
5053,4223.56
5054,5110.38
5055,5276.7
5056,5086.84
5057,4187.48
5058,3099.3599999999997
5059,3220.1400000000003
5060,2355.98
5061,1491.3799999999999
5062,1050.28
5063,251.67999999999998
5064,166.32
5065,63.36000000000001
5066,1.76
5067,53.68
5068,206.79999999999998
5069,425.7
5070,321.42
5071,311.74
5072,556.82
5073,780.78
5074,1837.2200000000003
5075,1989.02
5076,1448.7
5077,1725.68
5078,925.9799999999999
5079,1044.1200000000001
5080,1355.8600000000001
5081,1560.68
5082,1743.06
5083,882.6399999999999
5084,175.78
5085,127.6
5086,71.28
5087,18.919999999999998
5088,19.139999999999997
5089,138.82
5090,316.58000000000004
5091,823.9
5092,1804.44
5093,2841.52
5094,3329.9199999999996
5095,3618.78
5096,3517.3599999999997
5097,3593.9199999999996
5098,4824.820000000001
5099,3358.08
5100,2954.38
5101,1395.68
5102,1196.8000000000002
5103,752.84
5104,372.90000000000003
5105,467.93999999999994
5106,219.78000000000003
5107,96.58
5108,8.8
5109,16.94
5110,120.78000000000002
5111,320.76000000000005
5112,744.0400000000001
5113,1634.6
5114,2847.2400000000002
5115,3740.2200000000003
5116,4129.4
5117,4587.880000000001
5118,4924.700000000001
5119,4857.16
5120,4090.0200000000004
5121,4092.44
5122,3715.580000000001
5123,2942.06
5124,2090.44
5125,1169.3000000000002
5126,593.12
5127,347.38000000000005
5128,118.35999999999999
5129,10.780000000000001
5130,23.32
5131,126.71999999999998
5132,293.92
5133,718.74
5134,1582.02
5135,2604.3599999999997
5136,2707.1
5137,3470.5
5138,4978.38
5139,5126.66
5140,4793.139999999999
5141,4624.4
5142,4110.260000000001
5143,3532.98
5144,2871.44
5145,2142.14
5146,1195.4799999999998
5147,655.38
5148,361.02
5149,118.80000000000001
5150,7.260000000000001
5151,16.72
5152,115.94000000000001
5153,276.09999999999997
5154,562.1
5155,1359.82
5156,2689.5
5157,3565.54
5158,3779.82
5159,4786.54
5160,4172.3
5161,4888.62
5162,4627.7
5163,4206.84
5164,3690.72
5165,3272.28
5166,1944.5800000000002
5167,1185.58
5168,513.92
5169,238.26
5170,138.6
5171,4.619999999999998
5172,12.1
5173,102.51999999999998
5174,261.14
5175,691.4599999999999
5176,1645.1599999999999
5177,2736.58
5178,3678.84
5179,4383.719999999999
5180,4846.16
5181,4999.719999999999
5182,4916.78
5183,4646.620000000001
5184,4176.92
5185,3663.0000000000005
5186,2959.0
5187,1343.32
5188,966.02
5189,306.46
5190,249.03999999999996
5191,79.64000000000001
5192,15.180000000000001
5193,12.76
5194,118.35999999999999
5195,205.04000000000002
5196,374.0
5197,1458.8200000000002
5198,2746.92
5199,3871.12
5200,4148.320000000001
5201,4515.280000000001
5202,4729.780000000001
5203,3963.08
5204,4705.58
5205,2763.42
5206,1606.66
5207,505.78
5208,474.54
5209,157.29999999999998
5210,138.82
5211,45.76
5212,1.9799999999999998
5213,22.66
5214,58.96
5215,133.54
5216,316.36
5217,772.86
5218,1188.0
5219,1272.26
5220,1012.8799999999999
5221,707.96
5222,889.0200000000001
5223,1217.92
5224,1008.7
5225,1471.14
5226,1764.8400000000001
5227,1764.18
5228,1408.0
5229,505.11999999999995
5230,121.66000000000001
5231,44.220000000000006
5232,0.44
5233,10.34
5234,106.25999999999999
5235,270.38
5236,432.08
5237,559.02
5238,700.48
5239,1321.98
5240,1281.72
5241,1835.0199999999998
5242,1834.5799999999997
5243,2276.56
5244,1192.84
5245,1314.94
5246,621.72
5247,608.52
5248,550.0
5249,275.44
5250,210.1
5251,148.28
5252,72.16
5253,8.139999999999999
5254,8.58
5255,134.86
5256,183.48
5257,395.78
5258,867.9
5259,2919.4
5260,2651.44
5261,3064.38
5262,3278.6600000000003
5263,3109.48
5264,3913.5800000000004
5265,4601.08
5266,4029.08
5267,4491.3
5268,3345.76
5269,2287.7799999999997
5270,571.12
5271,812.68
5272,299.20000000000005
5273,80.3
5274,5.9399999999999995
5275,15.62
5276,84.26
5277,370.91999999999996
5278,869.4399999999999
5279,1033.78
5280,850.9599999999999
5281,2819.52
5282,2704.46
5283,3824.2599999999998
5284,3079.34
5285,1281.5
5286,2091.7599999999998
5287,4457.200000000001
5288,1807.3
5289,2703.1400000000003
5290,2204.4
5291,815.98
5292,500.28000000000003
5293,247.94
5294,55.88
5295,2.86
5296,5.28
5297,83.16
5298,319.22
5299,674.52
5300,1792.7799999999997
5301,2542.3199999999997
5302,3997.84
5303,4883.34
5304,1379.18
5305,1106.3799999999999
5306,625.0200000000001
5307,1009.58
5308,1866.6999999999998
5309,567.16
5310,509.3
5311,366.74
5312,279.62
5313,405.02
5314,242.43999999999997
5315,22.220000000000002
5316,4.619999999999998
5317,59.17999999999999
5318,109.34000000000002
5319,610.28
5320,1393.7
5321,3453.56
5322,3262.6
5323,4750.02
5324,4246.219999999999
5325,5524.2
5326,5111.7
5327,3717.56
5328,3985.7400000000002
5329,3295.3799999999997
5330,2381.7200000000003
5331,1376.54
5332,624.14
